Company,TypeName,Inches,Ram_GB,Weight_kg,Touchscreen,IPS,Res_X,Res_Y,PPI,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Cpu_gama,Gpu_marca,SO,Price_euros
Dell,Ultrabook,12.5,4,1.5,0,0,1366,768,125.36742798669837,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,1166.97
Acer,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,16.0,0.0,0.0,0.0,Intel Celeron Dual,Intel,Otro,209.0
HP,Workstation,17.3,8,3.0,0,1,1920,1080,127.33567457123111,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Windows,2899.0
Lenovo,Gaming,15.6,16,2.4,0,0,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1199.0
Dell,Ultrabook,12.5,8,1.5,0,0,1366,768,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1413.1
MSI,Gaming,17.3,8,2.9,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1511.19
Lenovo,2 in 1 Convertible,15.6,4,2.1,1,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,867.0
HP,Notebook,15.6,4,2.1,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Otro,AMD,Windows,398.0
Asus,Gaming,15.6,16,2.59,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1339.0
HP,Notebook,13.3,8,1.16,1,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,1699.0
Dell,Notebook,15.6,4,2.24,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,AMD,Windows,769.15
Lenovo,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,429.0
HP,Ultrabook,13.3,8,1.16,0,0,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1969.0
Lenovo,2 in 1 Convertible,10.1,4,0.69,1,1,1920,1200,224.17380907857276,0.0,0.0,64.0,0.0,Otro,Intel,Otro,549.0
Dell,Ultrabook,13.3,8,1.23,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1379.0
Lenovo,Gaming,17.3,16,4.6,0,1,1920,1080,127.33567457123111,256.0,0.0,0.0,1000.0,Intel Core i7,Nvidia,Windows,2749.99
Razer,Ultrabook,12.5,8,1.25,1,0,3840,2160,352.4651472131677,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1029.0
Toshiba,Ultrabook,13.3,16,1.05,0,0,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2226.0
Asus,Gaming,17.3,8,3.52,0,0,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1312.49
Vero,Notebook,13.3,4,1.35,0,0,1920,1080,165.6321180513006,0.0,0.0,32.0,0.0,Otro,Intel,Windows,196.0
HP,Notebook,13.3,8,1.16,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1690.0
HP,Notebook,14.0,8,1.43,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1513.0
Dell,Notebook,15.6,4,2.09,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Linux,523.63
Asus,Notebook,15.6,4,2.0,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,435.0
Lenovo,2 in 1 Convertible,14.0,8,1.8,1,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1669.0
Lenovo,2 in 1 Convertible,10.1,4,0.69,1,1,1920,1200,224.17380907857276,0.0,0.0,64.0,0.0,Otro,Intel,Windows,479.0
HP,Ultrabook,12.5,8,1.26,0,0,1366,768,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1895.0
Lenovo,Gaming,15.6,8,2.4,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Otro,989.0
HP,Gaming,17.3,8,3.35,0,1,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,1129.0
HP,Notebook,15.6,8,2.04,0,0,1366,768,100.45466986113651,0.0,2000.0,0.0,0.0,Intel Core i7,Intel,Windows,629.0
Lenovo,2 in 1 Convertible,14.0,8,1.8,1,1,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2050.38
Asus,Notebook,14.0,4,1.5,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,278.0
HP,Ultrabook,15.6,8,1.84,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,752.0
Acer,Notebook,15.6,4,2.23,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,616.0
Lenovo,Notebook,15.6,16,2.5,0,0,1920,1080,141.21199808219862,0.0,0.0,0.0,1000.0,Intel Core i7,AMD,Windows,1099.0
HP,Workstation,17.3,8,3.0,0,1,1920,1080,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3949.4
Dell,Notebook,15.6,8,2.5,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,AMD,Windows,784.0
MSI,Gaming,17.3,16,3.78,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2399.0
HP,Ultrabook,15.6,8,1.88,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2171.72
Lenovo,2 in 1 Convertible,14.0,16,2.8,1,1,2560,1440,209.8006828649808,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2440.0
MSI,Gaming,15.6,8,2.4,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1142.8
HP,2 in 1 Convertible,13.3,8,1.48,1,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1629.0
HP,Workstation,15.6,8,2.59,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2229.0
HP,2 in 1 Convertible,13.3,8,1.48,1,0,2560,1440,220.84282406840083,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1799.0
HP,Workstation,15.6,8,2.0,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1899.0
HP,Ultrabook,12.5,8,1.26,0,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2296.95
Dell,Notebook,15.6,8,2.18,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1009.9
HP,Notebook,15.6,8,1.88,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1579.0
Lenovo,2 in 1 Convertible,14.0,8,1.27,1,1,2560,1440,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2339.0
Lenovo,Notebook,15.6,4,1.9,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Otro,339.0
HP,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Otro,AMD,Windows,297.0
Lenovo,Notebook,15.6,8,2.32,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,AMD,Otro,599.0
Dell,Gaming,15.6,8,2.62,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1199.0
Dell,Notebook,15.6,8,2.04,1,1,3840,2160,282.42399616439724,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,2250.68
HP,Notebook,15.6,4,1.91,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Otro,AMD,Windows,478.89
MSI,Gaming,17.3,16,2.7,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1492.8
Lenovo,Ultrabook,14.0,12,1.4,0,0,1920,1080,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2299.0
Lenovo,Notebook,15.6,8,2.5,0,0,1920,1080,141.21199808219862,0.0,0.0,0.0,1000.0,Intel Core i5,AMD,Windows,788.49
HP,2 in 1 Convertible,13.3,8,1.48,1,0,2560,1440,220.84282406840083,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2041.0
Lenovo,Ultrabook,14.0,8,1.7,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1499.0
MSI,Gaming,14.0,16,1.7,0,0,1920,1080,157.3505121487356,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1769.0
HP,Gaming,15.6,8,2.62,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,899.0
Lenovo,Notebook,15.6,8,2.2,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,459.0
HP,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Otro,476.99
Dell,Gaming,15.6,8,2.62,0,0,3840,2160,282.42399616439724,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1498.0
Lenovo,Notebook,15.6,8,1.95,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1390.0
Lenovo,Notebook,15.6,4,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i3,Nvidia,Windows,468.0
HP,Notebook,14.0,2,1.44,0,0,1366,768,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,249.0
MSI,Gaming,15.6,8,2.2,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,839.0
HP,Notebook,15.6,8,1.96,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,679.0
HP,Notebook,15.6,16,2.1,0,0,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1159.0
Asus,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,369.0
Lenovo,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Otro,398.0
Lenovo,Notebook,15.6,8,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Otro,709.0
Asus,Notebook,14.0,4,2.0,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i3,Intel,Windows,769.0
Lenovo,Notebook,15.6,4,2.32,0,0,1920,1080,141.21199808219862,0.0,0.0,0.0,1000.0,Intel Core i7,Intel,Windows,825.0
Lenovo,Gaming,15.6,16,3.31,0,1,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1305.0
MSI,Gaming,15.6,16,1.91,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2153.37
HP,Notebook,15.6,4,2.07,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,650.0
Lenovo,2 in 1 Convertible,14.0,8,1.36,1,1,2560,1440,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1637.0
Lenovo,Ultrabook,15.6,6,1.54,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,831.0
Dell,Notebook,15.6,8,1.98,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Linux,895.01
Acer,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,333.0
HP,Notebook,15.6,6,2.18,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,799.0
Asus,Gaming,15.6,8,2.591,0,1,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,909.0
Dell,2 in 1 Convertible,15.6,16,2.09,1,0,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1179.0
Acer,Notebook,15.6,4,2.23,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Nvidia,Windows,691.0
Dell,Ultrabook,13.3,8,1.23,1,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Linux,1099.0
Acer,Gaming,17.3,16,4.2,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2599.0
Lenovo,Gaming,15.6,8,2.4,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i5,Nvidia,Windows,819.0
Samsung,2 in 1 Convertible,12.3,4,1.15,1,1,2400,1600,234.50740003017813,0.0,0.0,32.0,0.0,Otro,ARM,Otro,659.0
HP,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,485.0
Apple,Ultrabook,12.0,8,0.92,0,1,2304,1440,226.41554716935852,0.0,0.0,256.0,0.0,Intel Core M,Intel,Mac,1163.0
Dell,2 in 1 Convertible,13.3,8,1.6,1,1,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1199.0
HP,Notebook,15.6,12,2.21,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1327.0
Lenovo,Notebook,15.6,4,1.9,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,AMD,Otro,368.0
Asus,Gaming,17.3,16,4.3,0,1,1920,1080,127.33567457123111,512.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2150.0
Acer,Notebook,15.6,4,2.1,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Celeron Dual,Intel,Linux,272.0
MSI,Gaming,17.3,16,2.43,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2048.9
Dell,Notebook,15.6,4,2.3,0,0,1366,768,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i3,AMD,Windows,499.0
Lenovo,Notebook,15.6,8,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i7,Nvidia,Otro,629.0
Dell,2 in 1 Convertible,15.6,16,2.0,1,0,1920,1080,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1285.0
Dell,Ultrabook,13.3,16,1.2,1,0,3200,1800,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2680.0
Asus,Gaming,15.6,8,2.2,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1169.0
Dell,Notebook,15.6,8,2.36,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,AMD,Windows,889.0
HP,Notebook,15.6,8,1.91,0,0,1366,768,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,579.0
Lenovo,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Otro,AMD,Windows,299.0
Acer,Notebook,17.3,8,3.3,0,0,1600,900,106.11306214269258,0.0,1000.0,0.0,0.0,Intel Core i3,Nvidia,Windows,629.0
Asus,Gaming,15.6,16,2.2,0,0,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2449.0
Apple,Ultrabook,12.0,8,0.92,0,1,2304,1440,226.41554716935852,0.0,0.0,512.0,0.0,Intel Core M,Intel,Mac,1279.0
Asus,Notebook,15.6,16,2.2,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1749.0
MSI,Gaming,17.3,16,2.43,0,1,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1948.99
Dell,2 in 1 Convertible,15.6,8,2.191,1,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,999.0
Asus,Gaming,17.3,16,2.9,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1949.0
Acer,Netbook,11.6,2,1.3,0,0,1366,768,135.0942111925629,32.0,0.0,0.0,0.0,Intel Celeron Dual,Intel,Otro,174.0
Acer,Notebook,17.3,4,3.3,0,0,1600,900,106.11306214269258,0.0,1000.0,0.0,0.0,Intel Core i3,Nvidia,Windows,598.0
Lenovo,Notebook,17.3,8,2.8,0,0,1600,900,106.11306214269258,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Otro,539.0
Lenovo,Gaming,15.6,8,2.6,0,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1272.0
Acer,2 in 1 Convertible,14.0,8,1.2,1,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1149.0
Lenovo,Notebook,15.6,8,2.3,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1529.0
MSI,Gaming,15.6,8,2.2,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1476.11
HP,Notebook,15.6,6,2.1,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Otro,AMD,Windows,529.0
Dell,Ultrabook,12.5,8,1.26,1,0,1920,1080,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1713.37
Dell,2 in 1 Convertible,15.0,4,2.08,1,0,1920,1080,146.86047800548656,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,509.0
Asus,Notebook,15.6,4,2.65,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,309.0
Dell,Ultrabook,13.3,8,1.29,1,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1477.0
Dell,Notebook,15.6,4,2.18,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i5,Intel,Linux,521.86
Lenovo,Gaming,15.6,16,2.6,1,1,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1029.0
MSI,Gaming,15.6,8,2.2,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1149.0
Lenovo,Netbook,12.5,16,1.3,1,1,1920,1080,176.23257360658386,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1650.0
Razer,Gaming,14.0,16,1.95,0,0,1920,1080,157.3505121487356,1000.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,3499.0
Dell,Notebook,15.6,8,2.3,1,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,469.01
MSI,Gaming,17.3,16,2.7,0,0,1920,1080,127.33567457123111,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1598.0
Apple,Ultrabook,11.6,4,1.08,0,0,1366,768,135.0942111925629,0.0,0.0,256.0,0.0,Intel Core i5,Intel,Mac,959.0
HP,Notebook,15.6,4,2.1,0,0,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,478.0
HP,Ultrabook,14.0,8,1.54,0,0,2560,1440,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,2198.19
Dell,Notebook,15.6,4,2.24,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,737.0
MSI,Gaming,15.6,8,2.3,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1169.0
Lenovo,Notebook,13.3,16,1.4,0,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1499.0
Lenovo,Notebook,15.6,6,2.2,0,0,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Otro,AMD,Windows,597.57
Asus,Ultrabook,13.3,8,1.45,0,0,1920,1080,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1280.0
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Linux,361.8
Dell,2 in 1 Convertible,17.3,16,2.77,1,0,1920,1080,127.33567457123111,512.0,0.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1799.0
HP,Notebook,14.0,4,1.54,0,0,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1099.99
Asus,Gaming,15.6,16,2.5,0,1,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1600.0
Dell,Notebook,14.0,4,1.6,0,0,1366,768,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,Intel,Windows,875.0
Asus,Gaming,15.6,16,2.34,0,1,1920,1080,141.21199808219862,256.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,2325.0
Lenovo,Notebook,15.6,8,2.3,0,1,1920,1080,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Otro,573.0
Dell,2 in 1 Convertible,13.3,8,1.24,1,0,3200,1800,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1813.0
Dell,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Pentium Quad,Intel,Linux,324.0
HP,Notebook,15.6,4,1.86,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Otro,AMD,Windows,399.0
Lenovo,Notebook,15.6,6,2.4,0,0,1920,1080,141.21199808219862,128.0,0.0,0.0,0.0,Intel Core i3,Nvidia,Windows,569.0
Lenovo,Notebook,14.0,8,1.9,0,1,1920,1080,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,1072.0
Dell,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Pentium Quad,Intel,Windows,443.99
Asus,Notebook,15.6,4,2.0,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,339.0
Asus,Gaming,17.3,16,4.0,0,1,1920,1080,127.33567457123111,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1900.0
Dell,Notebook,15.6,4,2.29,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,Intel,Windows,490.0
Lenovo,Notebook,15.6,8,2.32,0,0,1920,1080,141.21199808219862,0.0,0.0,0.0,1000.0,Intel Core i7,AMD,Windows,895.0
MSI,Gaming,15.6,8,2.4,0,0,1920,1080,141.21199808219862,128.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,1229.0
Lenovo,2 in 1 Convertible,14.0,4,1.8,1,0,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i5,Intel,Windows,833.01
Asus,Ultrabook,13.3,8,1.2,0,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,729.0
Dell,Notebook,15.6,6,2.3,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,459.0
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Linux,289.0
Dell,Notebook,15.6,2,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,379.0
Lenovo,Notebook,15.6,8,2.6,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,899.0
HP,Notebook,15.6,6,2.04,0,0,1920,1080,141.21199808219862,0.0,0.0,0.0,1000.0,Otro,AMD,Windows,549.99
Dell,Notebook,15.6,8,2.3,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Linux,805.99
HP,Netbook,11.6,2,1.17,0,0,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,209.0
Asus,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i7,Nvidia,Windows,720.32
Lenovo,2 in 1 Convertible,14.0,4,1.8,1,1,1920,1080,157.3505121487356,128.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,638.0
Lenovo,2 in 1 Convertible,13.3,16,1.3,1,1,3200,1800,276.053530085501,512.0,0.0,0.0,0.0,Intel Core i7,Intel,Windows,1499.0
Lenovo,Notebook,14.0,2,1.5,0,0,1366,768,111.93520355955211,0.0,0.0,64.0,0.0,Intel Celeron Dual,Intel,Windows,229.0
HP,Notebook,15.6,6,2.19,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Windows,764.0
Asus,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,369.0
Asus,Ultrabook,13.3,8,1.2,0,1,1920,1080,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core M,Intel,Windows,729.0
Dell,Notebook,15.6,6,2.3,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i3,Intel,Windows,459.0
Acer,Notebook,15.6,4,2.4,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Linux,289.0
Dell,Notebook,15.6,2,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron Dual,Intel,Windows,379.0
Lenovo,Notebook,15.6,8,2.6,0,1,1920,1080,141.21199808219862,0.0,1000.0,0.0,0.0,Intel Core i7,Nvidia,Windows,899.0
HP,Notebook,15.6,6,2.04,0,0,1920,1080,141.21199808219862,0.0,0.0,0.0,1000.0,Otro,AMD,Windows,549.99
Dell,Notebook,15.6,8,2.3,0,0,1366,768,100.45466986113651,0.0,1000.0,0.0,0.0,Intel Core i7,AMD,Linux,805.99
HP,Netbook,11.6,2,1.17,0,0,1366,768,135.0942111925629,0.0,0.0,32.0,0.0,Intel Celeron Dual,Intel,Windows,209.0
Asus,Notebook,15.6,4,2.2,0,0,1366,768,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i7,Nvidia,Windows,720.32
